timestamp,symbol,current_price,price_change_percent,volume_ratio,ma20_daily,ma50_daily,atr14_daily,vwap_60m,chart_images
2025-07-25T14:25:00,6723.T,1819.5,-5.086071987480438,0.0014399164025677138,1871.125,1857.78,79.85714285714286,1882.2761054077903,"{'weekly': 'charts/chart_6723.T_weekly_20250725_142500.png', 'daily': 'charts/chart_6723.T_daily_20250725_142500.png', 'hourly_60': 'charts/chart_6723.T_hourly_60_20250725_142500.png', 'minute_15': 'charts/chart_6723.T_minute_15_20250725_142500.png', 'minute_5': 'charts/chart_6723.T_minute_5_20250725_142500.png', 'minute_1': 'charts/chart_6723.T_minute_1_20250725_142500.png'}"
2025-07-25T14:26:00,6723.T,1821.5,-4.981742305685968,0.003750639391450188,1871.125,1857.78,79.85714285714286,1882.2761054077903,"{'weekly': 'charts/chart_6723.T_weekly_20250725_142600.png', 'daily': 'charts/chart_6723.T_daily_20250725_142600.png', 'hourly_60': 'charts/chart_6723.T_hourly_60_20250725_142600.png', 'minute_15': 'charts/chart_6723.T_minute_15_20250725_142600.png', 'minute_5': 'charts/chart_6723.T_minute_5_20250725_142600.png', 'minute_1': 'charts/chart_6723.T_minute_1_20250725_142600.png'}"
2025-07-25T14:27:00,6723.T,1822.0,-4.95565988523735,0.0026947006962338644,1871.125,1857.78,79.85714285714286,1882.2761054077903,"{'weekly': 'charts/chart_6723.T_weekly_20250725_142700.png', 'daily': 'charts/chart_6723.T_daily_20250725_142700.png', 'hourly_60': 'charts/chart_6723.T_hourly_60_20250725_142700.png', 'minute_15': 'charts/chart_6723.T_minute_15_20250725_142700.png', 'minute_5': 'charts/chart_6723.T_minute_5_20250725_142700.png', 'minute_1': 'charts/chart_6723.T_minute_1_20250725_142700.png'}"
2025-07-25T14:28:00,6723.T,1823.0,-4.903495044340115,0.0028524058260388997,1871.125,1857.78,79.85714285714286,1882.2761054077903,"{'weekly': 'charts/chart_6723.T_weekly_20250725_142800.png', 'daily': 'charts/chart_6723.T_daily_20250725_142800.png', 'hourly_60': 'charts/chart_6723.T_hourly_60_20250725_142800.png', 'minute_15': 'charts/chart_6723.T_minute_15_20250725_142800.png', 'minute_5': 'charts/chart_6723.T_minute_5_20250725_142800.png', 'minute_1': 'charts/chart_6723.T_minute_1_20250725_142800.png'}"
2025-07-25T14:29:00,6723.T,1825.0,-4.7991653625456445,0.008193810005087704,1871.125,1857.78,79.85714285714286,1882.2761054077903,"{'weekly': 'charts/chart_6723.T_weekly_20250725_142900.png', 'daily': 'charts/chart_6723.T_daily_20250725_142900.png', 'hourly_60': 'charts/chart_6723.T_hourly_60_20250725_142900.png', 'minute_15': 'charts/chart_6723.T_minute_15_20250725_142900.png', 'minute_5': 'charts/chart_6723.T_minute_5_20250725_142900.png', 'minute_1': 'charts/chart_6723.T_minute_1_20250725_142900.png'}"
2025-07-25T14:30:00,6723.T,1821.5,-4.981742305685968,0.0033392347050022696,1871.125,1857.78,79.85714285714286,1882.2761054077903,"{'weekly': 'charts/chart_6723.T_weekly_20250725_143000.png', 'daily': 'charts/chart_6723.T_daily_20250725_143000.png', 'hourly_60': 'charts/chart_6723.T_hourly_60_20250725_143000.png', 'minute_15': 'charts/chart_6723.T_minute_15_20250725_143000.png', 'minute_5': 'charts/chart_6723.T_minute_5_20250725_143000.png', 'minute_1': 'charts/chart_6723.T_minute_1_20250725_143000.png'}"
